acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,cp_objective,diameter,h_count,ha_objective,hp_objective,hp_runtime,hp_type,latency_factor,max_length,network,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size
32,0.744186046511627,0.744186046511628,0,552,177,910,831,random,4759,19,avg cp length,acceptance ratio,0.42,ilp,0.2,951,26_usa,0.0,16,43,43,1.0,123,2,2
37,0.41573033707865104,0.41573033707865104,0,567,170,910,831,random,4759,19,avg cp length,acceptance ratio,0.46,ilp,0.2,951,26_usa,0.01,16,89,89,1.0,123,3,3
15,0.15,0.15000000000000002,0,627,184,948,831,random,4759,19,avg cp length,acceptance ratio,0.52,ilp,0.2,951,26_usa,0.01,16,100,100,0.49504950495049505,123,4,4
6,0.06,0.060000000000000005,0,652,214,948,831,random,4759,19,avg cp length,acceptance ratio,0.43,ilp,0.2,951,26_usa,0.01,16,100,100,0.20491803278688503,123,5,5
1,0.01,0.01,0,638,251,910,831,random,4759,19,avg cp length,acceptance ratio,0.6000000000000001,ilp,0.2,951,26_usa,0.02,16,100,100,0.08326394671107401,123,6,6
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.34,ilp,0.2,951,26_usa,0.02,16,100,100,0.034542314335060005,123,7,7
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.43,ilp,0.2,951,26_usa,0.02,16,100,100,0.014889815366289002,123,8,8
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.42,ilp,0.2,951,26_usa,0.02,16,100,100,0.006741270055278001,123,9,9
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.41000000000000003,ilp,0.2,951,26_usa,0.02,16,100,100,0.003235198964736,123,10,10
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.36,ilp,0.2,951,26_usa,0.03,16,100,100,0.0016611847569680002,123,11,11
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.5,ilp,0.2,951,26_usa,0.03,16,100,100,0.0009226113591910001,123,12,12
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.39,ilp,0.2,951,26_usa,0.03,16,100,100,0.000560622964237,123,13,13
34,0.7906976744186041,0.7906976744186041,0,587,234,915,803,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.0,16,43,43,1.0,123,2,2
33,0.37078651685393205,0.37078651685393205,0,567,138,948,831,random,4759,19,avg cp length,acceptance ratio,0.52,ilp,0.2,951,26_usa,0.01,16,89,89,1.0,123,3,3
15,0.15,0.15000000000000002,0,631,182,948,831,random,4759,19,avg cp length,acceptance ratio,0.39,ilp,0.2,951,26_usa,0.01,16,100,100,0.49504950495049505,123,4,4
3,0.03,0.03,0,719,302,948,831,random,4759,19,avg cp length,acceptance ratio,0.6900000000000001,ilp,0.2,951,26_usa,0.01,16,100,100,0.20491803278688503,123,5,5
2,0.02,0.02,0,648,94,910,609,random,4759,19,avg cp length,acceptance ratio,0.48,ilp,0.2,951,26_usa,0.02,16,100,100,0.08326394671107401,123,6,6
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.38,ilp,0.2,951,26_usa,0.01,16,100,100,0.034542314335060005,123,7,7
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.35000000000000003,ilp,0.2,951,26_usa,0.02,16,100,100,0.014889815366289002,123,8,8
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.02,16,100,100,0.006741270055278001,123,9,9
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.44,ilp,0.2,951,26_usa,0.03,16,100,100,0.003235198964736,123,10,10
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.38,ilp,0.2,951,26_usa,0.03,16,100,100,0.0016611847569680002,123,11,11
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.37,ilp,0.2,951,26_usa,0.03,16,100,100,0.0009226113591910001,123,12,12
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.37,ilp,0.2,951,26_usa,0.03,16,100,100,0.000560622964237,123,13,13
