latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.4,3,53.1,0.8564516129032255,0.8564516129032255,0.0,428.5,273.5,631.5,603.2,1586.0,8.0,4.5409999999999995,634.0,0.037,16.0,62.0,62.0,1.0,123.0,3.0
0.4,4,68.2,0.6820000000000002,0.6819999999999996,0.0,415.4,252.6,632.6,594.6,1586.0,8.0,8.822,634.0,0.07000000000000002,16.0,100.0,100.0,0.8264462809917352,123.0,4.0
0.4,5,54.5,0.545,0.545,0.0,441.0,268.7,632.6,591.8,1586.0,8.0,5.617,634.0,0.08399999999999999,16.0,100.0,100.0,0.39682539682539597,123.0,5.0
0.4,6,38.9,0.38899999999999996,0.3889999999999999,0.0,448.8,285.2,632.7,590.4,1586.0,8.0,4.401,634.0,0.09699999999999999,16.0,100.0,100.0,0.187617260787992,123.0,6.0
0.4,7,28.1,0.28099999999999997,0.28099999999999986,0.0,444.7,273.7,632.7,588.4,1586.0,8.0,5.379,634.0,0.12300000000000003,16.0,100.0,100.0,0.09017132551848502,123.0,7.0
0.4,8,19.9,0.19899999999999998,0.1989999999999998,0.0,437.9,266.8,631.3,585.8,1586.0,8.0,4.1339999999999995,634.0,0.127,16.0,100.0,100.0,0.04504504504504501,123.0,8.0
0.4,9,13.7,0.137,0.13699999999999993,0.0,454.5,268.0,627.8,574.6,1586.0,8.0,3.3020000000000005,634.0,0.15699999999999997,16.0,100.0,100.0,0.023860653781913,123.0,9.0
0.4,10,6.8,0.068,0.068,0.0,460.4,274.3,632.4,573.9,1586.0,8.0,3.0029999999999992,634.0,0.16099999999999998,16.0,100.0,100.0,0.013351134846461003,123.0,10.0
0.4,11,4.1,0.040999999999999995,0.040999999999999905,0.0,467.4,281.2,630.2,579.4,1586.0,8.0,2.027,634.0,0.178,16.0,100.0,100.0,0.007882084023015002,123.0,11.0
0.4,12,1.3,0.013000000000000001,0.013000000000000001,0.0,376.2,235.7,502.2,446.5,1586.0,8.0,1.607,634.0,0.20299999999999999,16.0,100.0,100.0,0.0049446202531640004,123.0,12.0
0.4,13,0.6,0.006,0.006,0.0,238.3,123.2,315.5,275.7,1586.0,8.0,1.326,634.0,0.213,16.0,100.0,100.0,0.0033337778370440005,123.0,13.0
0.5,2,33.7,0.9911764705882351,0.9911764705882351,0.0,627.8,446.5,790.1,772.3,1586.0,6.0,5.001,793.0,0.03300000000000001,16.0,34.0,34.0,1.0,123.0,2.0
0.5,3,57.9,0.9338709677419349,0.9338709677419349,0.0,624.9,483.1,789.9,772.7,1586.0,6.0,31.413999999999998,793.0,0.1,16.0,62.0,62.0,1.0,123.0,3.0
0.5,4,86.6,0.866,0.8659999999999991,0.0,595.9,483.3,790.1,774.5,1586.0,6.0,72.60600000000001,793.0,0.19499999999999998,16.0,100.0,100.0,0.8264462809917352,123.0,4.0
0.5,5,85.2,0.8520000000000001,0.8519999999999992,0.0,588.5,470.5,790.4,774.1,1586.0,6.0,60.92100000000001,793.0,0.21799999999999997,16.0,100.0,100.0,0.39682539682539597,123.0,5.0
0.5,6,80.8,0.8080000000000002,0.8079999999999995,0.0,584.1,464.4,790.9,774.7,1586.0,6.0,43.836000000000006,793.0,0.257,16.0,100.0,100.0,0.187617260787992,123.0,6.0
0.5,7,72.2,0.7220000000000001,0.7219999999999999,0.0,600.6,468.8,790.8,776.3,1586.0,6.0,34.809,793.0,0.257,16.0,100.0,100.0,0.09017132551848502,123.0,7.0
