latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.5,2,31.8,0.9352941176470585,0.76,0.0,657.3,500.4,790.0,772.3,1586.0,6.0,11.502,793.0,0.03400000000000001,16.0,34.0,200.0,1.0,123.0,7.0
0.5,3,55.3,0.8919354838709672,0.76,0.0,617.6,485.2,790.0,772.3,1586.0,6.0,11.502,793.0,0.079,16.0,62.0,200.0,1.0,123.0,7.0
0.5,4,82.8,0.828,0.76,0.0,588.2,477.2,790.0,774.0,1586.0,6.0,11.502,793.0,0.172,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
0.5,5,83.0,0.8300000000000001,0.76,0.0,578.8,475.2,790.0,774.0,1586.0,6.0,11.502,793.0,0.21799999999999997,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
0.5,6,78.2,0.7819999999999999,0.76,0.0,574.5,474.4,790.0,774.0,1586.0,6.0,11.502,793.0,0.24100000000000002,16.0,100.0,200.0,0.187617260787992,123.0,7.0
0.5,7,69.8,0.6980000000000001,0.76,0.0,583.0,484.7,790.0,774.0,1586.0,6.0,11.502,793.0,0.28900000000000003,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
0.5,8,61.0,0.61,0.76,0.0,583.2,482.9,790.0,774.0,1586.0,6.0,11.502,793.0,0.318,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
0.5,9,51.8,0.518,0.76,0.0,593.4,488.3,790.0,774.0,1586.0,6.0,11.502,793.0,0.36499999999999994,16.0,100.0,200.0,0.023860653781913,123.0,7.0
0.5,10,44.3,0.44300000000000006,0.76,0.0,585.7,484.0,790.0,774.0,1586.0,6.0,11.502,793.0,0.41000000000000003,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
0.5,11,32.4,0.324,0.76,0.0,595.9,490.4,790.0,774.0,1586.0,6.0,11.502,793.0,0.44799999999999995,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
0.5,12,22.7,0.227,0.76,0.0,596.7,490.1,789.0,771.9,1586.0,6.0,11.502,793.0,0.479,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
